fecha,ICA,municipio,modelo,tipo,RMSE,MAE,MSE,ICA_real,ICA_7
2025-03-26,56,POZUELO DE ALARCÓN,prophet_30,predicción,17.0,17,289,39,
2025-03-27,55,POZUELO DE ALARCÓN,prophet_30,predicción,18.0,18,324,37,
2025-03-28,56,POZUELO DE ALARCÓN,prophet_30,predicción,11.0,11,121,45,
2025-03-29,54,POZUELO DE ALARCÓN,prophet_30,predicción,3.0,3,9,51,
2025-03-30,59,POZUELO DE ALARCÓN,prophet_30,predicción,9.0,9,81,50,
2025-01-01,39,PUERTO DE COTOS,prophet_30,real,11.0,10,103,39,39.0
2025-01-02,50,PUERTO DE COTOS,prophet_30,real,11.0,6,38,50,50.0
2025-01-03,50,PUERTO DE COTOS,prophet_30,real,11.0,11,121,50,50.0
2025-01-04,77,PUERTO DE COTOS,prophet_30,real,11.0,8,60,77,77.0
2025-01-05,91,PUERTO DE COTOS,prophet_30,real,11.0,8,66,91,91.0
2025-01-06,83,PUERTO DE COTOS,prophet_30,real,11.0,9,76,83,83.0
2025-01-07,91,PUERTO DE COTOS,prophet_30,real,11.0,8,67,91,91.0
2025-01-08,86,PUERTO DE COTOS,prophet_30,real,11.0,12,133,86,86.0
2025-01-09,80,PUERTO DE COTOS,prophet_30,real,11.0,13,172,80,80.0
2025-01-10,47,PUERTO DE COTOS,prophet_30,real,11.0,4,15,47,47.0
2025-01-11,36,PUERTO DE COTOS,prophet_30,real,11.0,7,46,36,36.0
2025-01-12,41,PUERTO DE COTOS,prophet_30,real,11.0,3,6,41,41.0
2025-01-13,47,PUERTO DE COTOS,prophet_30,real,11.0,6,41,47,47.0
2025-01-14,47,PUERTO DE COTOS,prophet_30,real,11.0,11,128,47,47.0
2025-01-15,45,PUERTO DE COTOS,prophet_30,real,11.0,10,109,45,45.0
2025-01-16,85,PUERTO DE COTOS,prophet_30,real,11.0,6,34,85,85.0
2025-01-17,63,PUERTO DE COTOS,prophet_30,real,11.0,3,8,63,63.0
2025-01-18,47,PUERTO DE COTOS,prophet_30,real,11.0,7,52,47,47.0
2025-01-19,75,PUERTO DE COTOS,prophet_30,real,11.0,10,103,75,75.0
2025-01-20,84,PUERTO DE COTOS,prophet_30,real,11.0,9,83,84,84.0
2025-01-21,47,PUERTO DE COTOS,prophet_30,real,11.0,9,87,47,47.0
2025-01-22,90,PUERTO DE COTOS,prophet_30,real,11.0,7,43,90,90.0
2025-01-23,81,PUERTO DE COTOS,prophet_30,real,11.0,8,61,81,81.0
2025-01-24,57,PUERTO DE COTOS,prophet_30,real,11.0,0,0,57,57.0
2025-01-25,91,PUERTO DE COTOS,prophet_30,real,11.0,6,32,91,91.0
2025-01-26,88,PUERTO DE COTOS,prophet_30,real,11.0,7,52,88,88.0
2025-01-27,89,PUERTO DE COTOS,prophet_30,real,11.0,8,71,89,89.0
2025-01-28,89,PUERTO DE COTOS,prophet_30,real,11.0,13,166,89,89.0
2025-01-29,42,PUERTO DE COTOS,prophet_30,real,11.0,1,1,42,42.0
2025-01-30,63,PUERTO DE COTOS,prophet_30,real,11.0,0,0,63,63.0
2025-01-31,86,PUERTO DE COTOS,prophet_30,real,11.0,13,165,86,86.0
2025-02-01,47,PUERTO DE COTOS,prophet_30,real,11.0,6,42,47,47.0
2025-02-02,90,PUERTO DE COTOS,prophet_30,real,11.0,12,142,90,90.0
2025-02-03,77,PUERTO DE COTOS,prophet_30,real,11.0,13,158,77,77.0
2025-02-04,50,PUERTO DE COTOS,prophet_30,real,11.0,7,44,50,50.0
2025-02-05,50,PUERTO DE COTOS,prophet_30,real,11.0,8,61,50,50.0
2025-02-06,50,PUERTO DE COTOS,prophet_30,real,11.0,5,28,50,50.0
2025-02-07,69,PUERTO DE COTOS,prophet_30,real,11.0,8,57,69,69.0
2025-02-08,78,PUERTO DE COTOS,prophet_30,real,11.0,8,62,78,78.0
2025-02-09,45,PUERTO DE COTOS,prophet_30,real,11.0,7,44,45,45.0
2025-02-10,50,PUERTO DE COTOS,prophet_30,real,11.0,3,6,50,50.0
2025-02-11,83,PUERTO DE COTOS,prophet_30,real,11.0,12,145,83,83.0
2025-02-12,45,PUERTO DE COTOS,prophet_30,real,11.0,12,138,45,45.0
2025-02-13,87,PUERTO DE COTOS,prophet_30,real,11.0,8,62,87,87.0
2025-02-14,57,PUERTO DE COTOS,prophet_30,real,11.0,1,0,57,57.0
2025-02-15,63,PUERTO DE COTOS,prophet_30,real,11.0,4,14,63,63.0
2025-02-16,50,PUERTO DE COTOS,prophet_30,real,11.0,10,95,50,50.0
2025-02-17,69,PUERTO DE COTOS,prophet_30,real,11.0,7,54,69,69.0
2025-02-18,75,PUERTO DE COTOS,prophet_30,real,11.0,6,41,75,75.0
2025-02-19,89,PUERTO DE COTOS,prophet_30,real,11.0,5,27,89,89.0
2025-02-20,78,PUERTO DE COTOS,prophet_30,real,11.0,14,197,78,78.0
2025-02-21,84,PUERTO DE COTOS,prophet_30,real,11.0,11,115,84,84.0
2025-02-22,76,PUERTO DE COTOS,prophet_30,real,11.0,13,157,76,76.0
2025-02-23,51,PUERTO DE COTOS,prophet_30,real,11.0,4,19,51,51.0
2025-02-24,42,PUERTO DE COTOS,prophet_30,real,11.0,5,29,42,42.0
2025-02-25,84,PUERTO DE COTOS,prophet_30,real,11.0,14,186,84,84.0
2025-02-26,52,PUERTO DE COTOS,prophet_30,real,11.0,5,29,52,52.0
2025-02-27,79,PUERTO DE COTOS,prophet_30,real,11.0,5,23,79,79.0
2025-02-28,69,PUERTO DE COTOS,prophet_30,real,11.0,10,90,69,69.0
2025-03-01,61,PUERTO DE COTOS,prophet_30,predicción,22.0,22,484,83,69.0
2025-03-02,67,PUERTO DE COTOS,prophet_30,predicción,18.0,18,324,85,67.0
2025-03-03,58,PUERTO DE COTOS,prophet_30,predicción,29.0,29,841,87,61.0
2025-03-04,64,PUERTO DE COTOS,prophet_30,predicción,29.0,29,841,93,69.0
2025-03-05,54,PUERTO DE COTOS,prophet_30,predicción,37.0,37,1369,91,56.0
2025-03-06,63,PUERTO DE COTOS,prophet_30,predicción,31.0,31,961,94,61.0
2025-03-07,66,PUERTO DE COTOS,prophet_30,predicción,24.0,24,576,90,58.0
2025-03-08,64,PUERTO DE COTOS,prophet_30,predicción,38.0,38,1444,102,
2025-03-09,65,PUERTO DE COTOS,prophet_30,predicción,29.0,29,841,94,
2025-03-10,60,PUERTO DE COTOS,prophet_30,predicción,32.0,32,1024,92,
2025-03-11,62,PUERTO DE COTOS,prophet_30,predicción,37.0,37,1369,99,
2025-03-12,58,PUERTO DE COTOS,prophet_30,predicción,33.0,33,1089,91,
2025-03-13,60,PUERTO DE COTOS,prophet_30,predicción,30.0,30,900,90,
2025-03-14,62,PUERTO DE COTOS,prophet_30,predicción,31.0,31,961,93,
2025-03-15,61,PUERTO DE COTOS,prophet_30,predicción,33.0,33,1089,94,
2025-03-16,62,PUERTO DE COTOS,prophet_30,predicción,30.0,30,900,92,
2025-03-17,59,PUERTO DE COTOS,prophet_30,predicción,32.0,32,1024,91,
2025-03-18,62,PUERTO DE COTOS,prophet_30,predicción,22.0,22,484,84,
2025-03-19,65,PUERTO DE COTOS,prophet_30,predicción,34.0,34,1156,99,
2025-03-20,66,PUERTO DE COTOS,prophet_30,predicción,40.0,40,1600,106,
2025-03-21,60,PUERTO DE COTOS,prophet_30,predicción,42.0,42,1764,102,
2025-03-22,63,PUERTO DE COTOS,prophet_30,predicción,29.0,29,841,92,
2025-03-23,69,PUERTO DE COTOS,prophet_30,predicción,24.0,24,576,93,
2025-03-24,57,PUERTO DE COTOS,prophet_30,predicción,37.0,37,1369,94,
2025-03-25,63,PUERTO DE COTOS,prophet_30,predicción,25.0,25,625,88,
2025-03-26,61,PUERTO DE COTOS,prophet_30,predicción,38.0,38,1444,99,
2025-03-27,64,PUERTO DE COTOS,prophet_30,predicción,27.0,27,729,91,
2025-03-28,61,PUERTO DE COTOS,prophet_30,predicción,40.0,40,1600,101,
2025-03-29,60,PUERTO DE COTOS,prophet_30,predicción,51.0,51,2601,111,
2025-03-30,72,PUERTO DE COTOS,prophet_30,predicción,34.0,34,1156,106,
2025-01-01,128,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,63,128,128.0
2025-01-02,82,RIVAS-VACIAMADRID,prophet_30,real,10.0,6,40,82,82.0
2025-01-03,81,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,102,81,81.0
2025-01-04,45,RIVAS-VACIAMADRID,prophet_30,real,10.0,13,176,45,45.0
2025-01-05,87,RIVAS-VACIAMADRID,prophet_30,real,10.0,13,177,87,87.0
2025-01-06,37,RIVAS-VACIAMADRID,prophet_30,real,10.0,7,51,37,37.0
2025-01-07,31,RIVAS-VACIAMADRID,prophet_30,real,10.0,5,24,31,31.0
2025-01-08,86,RIVAS-VACIAMADRID,prophet_30,real,10.0,19,377,86,86.0
2025-01-09,37,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,106,37,37.0
2025-01-10,22,RIVAS-VACIAMADRID,prophet_30,real,10.0,17,301,22,22.0
2025-01-11,46,RIVAS-VACIAMADRID,prophet_30,real,10.0,13,167,46,46.0
2025-01-12,42,RIVAS-VACIAMADRID,prophet_30,real,10.0,12,153,42,42.0
2025-01-13,95,RIVAS-VACIAMADRID,prophet_30,real,10.0,9,74,95,95.0
2025-01-14,83,RIVAS-VACIAMADRID,prophet_30,real,10.0,5,21,83,83.0
2025-01-15,89,RIVAS-VACIAMADRID,prophet_30,real,10.0,15,240,89,89.0
2025-01-16,82,RIVAS-VACIAMADRID,prophet_30,real,10.0,0,0,82,82.0
2025-01-17,50,RIVAS-VACIAMADRID,prophet_30,real,10.0,3,11,50,50.0
2025-01-18,84,RIVAS-VACIAMADRID,prophet_30,real,10.0,9,81,84,84.0
2025-01-19,78,RIVAS-VACIAMADRID,prophet_30,real,10.0,6,40,78,78.0
2025-01-20,47,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,69,47,47.0
2025-01-21,45,RIVAS-VACIAMADRID,prophet_30,real,10.0,2,4,45,45.0
2025-01-22,32,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,95,32,32.0
2025-01-23,81,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,106,81,81.0
2025-01-24,26,RIVAS-VACIAMADRID,prophet_30,real,10.0,11,127,26,26.0
2025-01-25,29,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,69,29,29.0
2025-01-26,25,RIVAS-VACIAMADRID,prophet_30,real,10.0,9,87,25,25.0
2025-01-27,78,RIVAS-VACIAMADRID,prophet_30,real,10.0,21,428,78,78.0
2025-01-28,51,RIVAS-VACIAMADRID,prophet_30,real,10.0,15,217,51,51.0
2025-01-29,24,RIVAS-VACIAMADRID,prophet_30,real,10.0,9,86,24,24.0
2025-01-30,84,RIVAS-VACIAMADRID,prophet_30,real,10.0,17,303,84,84.0
2025-01-31,82,RIVAS-VACIAMADRID,prophet_30,real,10.0,7,47,82,82.0
2025-02-01,47,RIVAS-VACIAMADRID,prophet_30,real,10.0,14,199,47,47.0
2025-02-02,85,RIVAS-VACIAMADRID,prophet_30,real,10.0,17,303,85,85.0
2025-02-03,77,RIVAS-VACIAMADRID,prophet_30,real,10.0,15,239,77,77.0
2025-02-04,62,RIVAS-VACIAMADRID,prophet_30,real,10.0,6,32,62,62.0
2025-02-05,83,RIVAS-VACIAMADRID,prophet_30,real,10.0,12,137,83,83.0
2025-02-06,76,RIVAS-VACIAMADRID,prophet_30,real,10.0,7,49,76,76.0
2025-02-07,73,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,108,73,73.0
2025-02-08,51,RIVAS-VACIAMADRID,prophet_30,real,10.0,4,17,51,51.0
2025-02-09,93,RIVAS-VACIAMADRID,prophet_30,real,10.0,1,2,93,93.0
2025-02-10,63,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,66,63,63.0
2025-02-11,80,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,62,80,80.0
2025-02-12,37,RIVAS-VACIAMADRID,prophet_30,real,10.0,12,140,37,37.0
2025-02-13,69,RIVAS-VACIAMADRID,prophet_30,real,10.0,1,0,69,69.0
2025-02-14,78,RIVAS-VACIAMADRID,prophet_30,real,10.0,0,0,78,78.0
2025-02-15,50,RIVAS-VACIAMADRID,prophet_30,real,10.0,15,236,50,50.0
2025-02-16,69,RIVAS-VACIAMADRID,prophet_30,real,10.0,10,98,69,69.0
2025-02-17,55,RIVAS-VACIAMADRID,prophet_30,real,10.0,13,175,55,55.0
2025-02-18,77,RIVAS-VACIAMADRID,prophet_30,real,10.0,2,4,77,77.0
2025-02-19,55,RIVAS-VACIAMADRID,prophet_30,real,10.0,11,118,55,55.0
2025-02-20,83,RIVAS-VACIAMADRID,prophet_30,real,10.0,3,7,83,83.0
2025-02-21,77,RIVAS-VACIAMADRID,prophet_30,real,10.0,8,64,77,77.0
2025-02-22,39,RIVAS-VACIAMADRID,prophet_30,real,10.0,16,264,39,39.0
2025-02-23,39,RIVAS-VACIAMADRID,prophet_30,real,10.0,17,299,39,39.0
2025-02-24,53,RIVAS-VACIAMADRID,prophet_30,real,10.0,6,35,53,53.0
2025-02-25,33,RIVAS-VACIAMADRID,prophet_30,real,10.0,7,47,33,33.0
2025-02-26,52,RIVAS-VACIAMADRID,prophet_30,real,10.0,13,181,52,52.0
2025-02-27,54,RIVAS-VACIAMADRID,prophet_30,real,10.0,11,127,54,54.0
2025-02-28,75,RIVAS-VACIAMADRID,prophet_30,real,10.0,12,149,75,75.0
2025-03-01,66,RIVAS-VACIAMADRID,prophet_30,predicción,1.0,1,1,67,64.0
2025-03-02,76,RIVAS-VACIAMADRID,prophet_30,predicción,11.0,11,121,65,64.0
2025-03-03,72,RIVAS-VACIAMADRID,prophet_30,predicción,24.0,24,576,48,61.0
2025-03-04,59,RIVAS-VACIAMADRID,prophet_30,predicción,15.0,15,225,44,68.0
2025-03-05,67,RIVAS-VACIAMADRID,prophet_30,predicción,23.0,23,529,44,62.0
2025-03-06,67,RIVAS-VACIAMADRID,prophet_30,predicción,13.0,13,169,54,61.0
2025-03-07,57,RIVAS-VACIAMADRID,prophet_30,predicción,5.0,5,25,52,67.0
2025-03-08,67,RIVAS-VACIAMADRID,prophet_30,predicción,14.0,14,196,81,
2025-03-09,62,RIVAS-VACIAMADRID,prophet_30,predicción,10.0,10,100,72,
2025-03-10,64,RIVAS-VACIAMADRID,prophet_30,predicción,3.0,3,9,67,
2025-03-11,61,RIVAS-VACIAMADRID,prophet_30,predicción,7.0,7,49,54,
2025-03-12,59,RIVAS-VACIAMADRID,prophet_30,predicción,18.0,18,324,41,
2025-03-13,68,RIVAS-VACIAMADRID,prophet_30,predicción,11.0,11,121,57,
2025-03-14,66,RIVAS-VACIAMADRID,prophet_30,predicción,10.0,10,100,76,
2025-03-15,62,RIVAS-VACIAMADRID,prophet_30,predicción,11.0,11,121,51,
2025-03-16,65,RIVAS-VACIAMADRID,prophet_30,predicción,3.0,3,9,68,
2025-03-17,68,RIVAS-VACIAMADRID,prophet_30,predicción,28.0,28,784,40,
2025-03-18,67,RIVAS-VACIAMADRID,prophet_30,predicción,0.0,0,0,67,
2025-03-19,66,RIVAS-VACIAMADRID,prophet_30,predicción,13.0,13,169,79,
2025-03-20,64,RIVAS-VACIAMADRID,prophet_30,predicción,16.0,16,256,80,
2025-03-21,66,RIVAS-VACIAMADRID,prophet_30,predicción,18.0,18,324,84,
2025-03-22,64,RIVAS-VACIAMADRID,prophet_30,predicción,16.0,16,256,80,
2025-03-23,62,RIVAS-VACIAMADRID,prophet_30,predicción,4.0,4,16,66,
2025-03-24,67,RIVAS-VACIAMADRID,prophet_30,predicción,14.0,14,196,53,
2025-03-25,67,RIVAS-VACIAMADRID,prophet_30,predicción,11.0,11,121,56,
2025-03-26,67,RIVAS-VACIAMADRID,prophet_30,predicción,2.0,2,4,65,
2025-03-27,71,RIVAS-VACIAMADRID,prophet_30,predicción,11.0,11,121,60,
2025-03-28,67,RIVAS-VACIAMADRID,prophet_30,predicción,7.0,7,49,60,
2025-03-29,66,RIVAS-VACIAMADRID,prophet_30,predicción,1.0,1,1,65,
2025-03-30,67,RIVAS-VACIAMADRID,prophet_30,predicción,1.0,1,1,68,
2025-01-01,128,"ROZAS, LAS",prophet_30,real,7.0,4,15,128,128.0
2025-01-02,82,"ROZAS, LAS",prophet_30,real,7.0,6,40,82,82.0
2025-01-03,78,"ROZAS, LAS",prophet_30,real,7.0,9,86,78,78.0
2025-01-04,42,"ROZAS, LAS",prophet_30,real,7.0,8,70,42,42.0
2025-01-05,87,"ROZAS, LAS",prophet_30,real,7.0,8,58,87,87.0
2025-01-06,36,"ROZAS, LAS",prophet_30,real,7.0,4,14,36,36.0
2025-01-07,31,"ROZAS, LAS",prophet_30,real,7.0,1,2,31,31.0
2025-01-08,86,"ROZAS, LAS",prophet_30,real,7.0,1,0,86,86.0
2025-01-09,37,"ROZAS, LAS",prophet_30,real,7.0,5,30,37,37.0
2025-01-10,22,"ROZAS, LAS",prophet_30,real,7.0,7,55,22,22.0
2025-01-11,33,"ROZAS, LAS",prophet_30,real,7.0,6,34,33,33.0
2025-01-12,37,"ROZAS, LAS",prophet_30,real,7.0,1,1,37,37.0
2025-01-13,47,"ROZAS, LAS",prophet_30,real,7.0,11,131,47,47.0
2025-01-14,60,"ROZAS, LAS",prophet_30,real,7.0,7,49,60,60.0
2025-01-15,89,"ROZAS, LAS",prophet_30,real,7.0,4,20,89,89.0
2025-01-16,82,"ROZAS, LAS",prophet_30,real,7.0,2,4,82,82.0
2025-01-17,50,"ROZAS, LAS",prophet_30,real,7.0,3,9,50,50.0
2025-01-18,47,"ROZAS, LAS",prophet_30,real,7.0,2,4,47,47.0
2025-01-19,77,"ROZAS, LAS",prophet_30,real,7.0,8,69,77,77.0
2025-01-20,47,"ROZAS, LAS",prophet_30,real,7.0,4,19,47,47.0
2025-01-21,34,"ROZAS, LAS",prophet_30,real,7.0,10,91,34,34.0
2025-01-22,34,"ROZAS, LAS",prophet_30,real,7.0,6,34,34,34.0
2025-01-23,81,"ROZAS, LAS",prophet_30,real,7.0,7,49,81,81.0
2025-01-24,29,"ROZAS, LAS",prophet_30,real,7.0,8,72,29,29.0
2025-01-25,29,"ROZAS, LAS",prophet_30,real,7.0,10,108,29,29.0
2025-01-26,26,"ROZAS, LAS",prophet_30,real,7.0,10,93,26,26.0
2025-01-27,78,"ROZAS, LAS",prophet_30,real,7.0,15,221,78,78.0
2025-01-28,51,"ROZAS, LAS",prophet_30,real,7.0,6,32,51,51.0
2025-01-29,31,"ROZAS, LAS",prophet_30,real,7.0,0,0,31,31.0
2025-01-30,84,"ROZAS, LAS",prophet_30,real,7.0,8,67,84,84.0
2025-01-31,82,"ROZAS, LAS",prophet_30,real,7.0,3,10,82,82.0
2025-02-01,47,"ROZAS, LAS",prophet_30,real,7.0,6,41,47,47.0
2025-02-02,85,"ROZAS, LAS",prophet_30,real,7.0,10,105,85,85.0
2025-02-03,77,"ROZAS, LAS",prophet_30,real,7.0,4,15,77,77.0
2025-02-04,37,"ROZAS, LAS",prophet_30,real,7.0,1,2,37,37.0
2025-02-05,80,"ROZAS, LAS",prophet_30,real,7.0,1,1,80,80.0
2025-02-06,76,"ROZAS, LAS",prophet_30,real,7.0,8,58,76,76.0
2025-02-07,37,"ROZAS, LAS",prophet_30,real,7.0,7,53,37,37.0
2025-02-08,51,"ROZAS, LAS",prophet_30,real,7.0,4,15,51,51.0
2025-02-09,93,"ROZAS, LAS",prophet_30,real,7.0,1,1,93,93.0
2025-02-10,63,"ROZAS, LAS",prophet_30,real,7.0,2,6,63,63.0
2025-02-11,80,"ROZAS, LAS",prophet_30,real,7.0,7,55,80,80.0
2025-02-12,35,"ROZAS, LAS",prophet_30,real,7.0,0,0,35,35.0
2025-02-13,69,"ROZAS, LAS",prophet_30,real,7.0,7,54,69,69.0
2025-02-14,78,"ROZAS, LAS",prophet_30,real,7.0,5,26,78,78.0
2025-02-15,50,"ROZAS, LAS",prophet_30,real,7.0,4,17,50,50.0
2025-02-16,69,"ROZAS, LAS",prophet_30,real,7.0,9,89,69,69.0
2025-02-17,45,"ROZAS, LAS",prophet_30,real,7.0,11,127,45,45.0
2025-02-18,81,"ROZAS, LAS",prophet_30,real,7.0,2,2,81,81.0
2025-02-19,47,"ROZAS, LAS",prophet_30,real,7.0,11,130,47,47.0
2025-02-20,83,"ROZAS, LAS",prophet_30,real,7.0,2,2,83,83.0
2025-02-21,77,"ROZAS, LAS",prophet_30,real,7.0,9,87,77,77.0
2025-02-22,39,"ROZAS, LAS",prophet_30,real,7.0,7,56,39,39.0
2025-02-23,39,"ROZAS, LAS",prophet_30,real,7.0,11,116,39,39.0
2025-02-24,42,"ROZAS, LAS",prophet_30,real,7.0,8,67,42,42.0
2025-02-25,33,"ROZAS, LAS",prophet_30,real,7.0,3,8,33,33.0
2025-02-26,52,"ROZAS, LAS",prophet_30,real,7.0,9,75,52,52.0
2025-02-27,45,"ROZAS, LAS",prophet_30,real,7.0,8,70,45,45.0
2025-02-28,40,"ROZAS, LAS",prophet_30,real,7.0,3,6,40,40.0
2025-03-01,59,"ROZAS, LAS",prophet_30,predicción,12.0,12,144,71,61.0
2025-03-02,54,"ROZAS, LAS",prophet_30,predicción,16.0,16,256,70,57.0
2025-03-03,52,"ROZAS, LAS",prophet_30,predicción,6.0,6,36,58,61.0
2025-03-04,63,"ROZAS, LAS",prophet_30,predicción,0.0,0,0,63,57.0
2025-03-05,61,"ROZAS, LAS",prophet_30,predicción,5.0,5,25,56,56.0
2025-03-06,58,"ROZAS, LAS",prophet_30,predicción,0.0,0,0,58,66.0
2025-03-07,58,"ROZAS, LAS",prophet_30,predicción,8.0,8,64,50,57.0
2025-03-08,60,"ROZAS, LAS",prophet_30,predicción,16.0,16,256,76,
2025-03-09,59,"ROZAS, LAS",prophet_30,predicción,11.0,11,121,70,
2025-03-10,53,"ROZAS, LAS",prophet_30,predicción,4.0,4,16,57,
2025-03-11,62,"ROZAS, LAS",prophet_30,predicción,5.0,5,25,57,
2025-03-12,62,"ROZAS, LAS",prophet_30,predicción,10.0,10,100,52,
2025-03-13,63,"ROZAS, LAS",prophet_30,predicción,5.0,5,25,58,
2025-03-14,65,"ROZAS, LAS",prophet_30,predicción,2.0,2,4,67,
2025-03-15,53,"ROZAS, LAS",prophet_30,predicción,5.0,5,25,48,
2025-03-16,58,"ROZAS, LAS",prophet_30,predicción,4.0,4,16,62,
2025-03-17,58,"ROZAS, LAS",prophet_30,predicción,4.0,4,16,54,
2025-03-18,53,"ROZAS, LAS",prophet_30,predicción,2.0,2,4,51,
2025-03-19,60,"ROZAS, LAS",prophet_30,predicción,3.0,3,9,63,
2025-03-20,56,"ROZAS, LAS",prophet_30,predicción,18.0,18,324,74,
2025-03-21,54,"ROZAS, LAS",prophet_30,predicción,22.0,22,484,76,
2025-03-22,57,"ROZAS, LAS",prophet_30,predicción,17.0,17,289,74,
2025-03-23,62,"ROZAS, LAS",prophet_30,predicción,13.0,13,169,75,
2025-03-24,63,"ROZAS, LAS",prophet_30,predicción,6.0,6,36,69,
2025-03-25,58,"ROZAS, LAS",prophet_30,predicción,1.0,1,1,59,
2025-03-26,67,"ROZAS, LAS",prophet_30,predicción,6.0,6,36,61,
2025-03-27,57,"ROZAS, LAS",prophet_30,predicción,3.0,3,9,54,
2025-03-28,59,"ROZAS, LAS",prophet_30,predicción,1.0,1,1,60,
2025-03-29,57,"ROZAS, LAS",prophet_30,predicción,11.0,11,121,68,
2025-03-30,72,"ROZAS, LAS",prophet_30,predicción,2.0,2,4,74,
2025-01-01,128,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,4,19,128,128.0
2025-01-02,82,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,87,82,82.0
2025-01-03,78,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,33,78,78.0
2025-01-04,54,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,1,1,54,54.0
2025-01-05,87,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,5,27,87,87.0
2025-01-06,26,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,13,174,26,26.0
2025-01-07,24,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,5,27,24,24.0
2025-01-08,86,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,11,131,86,86.0
2025-01-09,37,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,4,17,37,37.0
2025-01-10,25,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,62,25,25.0
2025-01-11,29,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,83,29,29.0
2025-01-12,27,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,62,27,27.0
2025-01-13,47,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,4,20,47,47.0
2025-01-14,30,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,14,207,30,30.0
2025-01-15,89,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,1,2,89,89.0
2025-01-16,82,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,34,82,82.0
2025-01-17,50,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,61,50,50.0
2025-01-18,42,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,35,42,42.0
2025-01-19,77,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,96,77,77.0
2025-01-20,47,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,7,44,47,47.0
2025-01-21,34,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,72,34,34.0
2025-01-22,31,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,89,31,31.0
2025-01-23,81,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,13,171,81,81.0
2025-01-24,26,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,13,172,26,26.0
2025-01-25,29,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,93,29,29.0
2025-01-26,25,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,12,137,25,25.0
2025-01-27,78,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,17,300,78,78.0
2025-01-28,51,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,9,85,51,51.0
2025-01-29,24,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,8,71,24,24.0
2025-01-30,84,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,13,161,84,84.0
2025-01-31,82,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,12,156,82,82.0
2025-02-01,47,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,6,35,47,47.0
2025-02-02,85,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,11,123,85,85.0
2025-02-03,77,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,12,149,77,77.0
2025-02-04,29,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,7,53,29,29.0
2025-02-05,80,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,3,12,80,80.0
2025-02-06,76,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,98,76,76.0
2025-02-07,34,SAN MARTÍN DE VALDEIGLESIAS,prophet_30,real,9.0,10,97,34,34.0
